Name,Location,Price (INR in Lakhs),Price_per_sqft,Area_sqft,Description,Property_URL,bedrooms,bathrooms,balconies,current_floor,total_floors,furnishing_status,Mapped_Area,facing,property_age_bucket,is_ready_to_move,is_built_up_area,is_carpet_area,is_super_built_up_area,property_type,luxury_score,location_advantage_score,log_price,Bedrooms,pps
"2 BHK Flatin Adalaj, Gandhinagar","Adalaj, Gandhinagar",50.0,3716.0,1345.4875,All rooms and hall garden facing and sunlight throughout day. Semi furnished.,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gandhinagar-125-sqft-spid-C87196054,2.0,2.0,2.0,,,semi-furnished,Adalaj,Other,New,1,False,True,False,apartment,0.0,0.0,3.9318256327243257,2.0,3716.0
"3 BHK Flatin Vavol, Gandhinagar","Vavol, Gandhinagar",60.0,4040.0,1485.0,Residential apartment for sell.The property comes with a good construction quality which ages 1-5 years old propertylocated in vavol.It is a semifurnished property.The property has 3 bedrooms with 3 bathrooms .Available at an expected price of rs 6000000.Located on 2nd floor out of the 6,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-siddharth-heights-vavol-gandhinagar-1485-sqft-r2-spid-N76864901,3.0,3.0,2.0,2.0,6.0,semi-furnished,Vavol,,1-5 years,1,False,True,False,apartment,0.0,0.0,4.110873864173311,3.0,4040.0
"2 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",60.0,4167.0,1440.0,"Rudra infinity is one of gandhinagar's most sought after destination for apartments and this 2 bhk flat in sargasan is your opportunity to be a part of this community. This property faces the east direction. The flat is over 1440 sq.Ft. Super built up area and comes with 2 bedroom(s), 2 bathrooms . The flat has a total of 7 floors and this property is situated on top floor. This is a ready to m...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sargasan-gandhinagar-1440-sqft-spid-D87168788,2.0,2.0,1.0,,7.0,unfurnished,Sargasan,East,New,1,False,False,True,apartment,0.0,0.0,4.110873864173311,2.0,4167.0
"2 BHK Flatin Vavol, Gandhinagar","Vavol, Gandhinagar",42.0,3818.0,1100.0,"We are the proud owners of this 2 bhk apartment available in subham residency, vavol, gandhinagar. This it is a and the unit is located on 3rd floor and has a super built-Up area of 1100 sq.Ft. . It has 2 bathroom(s) and 2 balcony(s). The ownership is freehold type.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-subham-residency-vavol-gandhinagar-1100-sqft-spid-H87166528,2.0,2.0,2.0,3.0,,,Vavol,,New,1,False,False,True,apartment,0.0,0.0,3.7612001156935624,2.0,3818.0
"3 BHK Flatin Sector 22, Gandhinagar","Sector 22, Gandhinagar",151.0,11615.0,1300.0,"We are the proud owners of this 3 bhk apartment available in suman duplex, sector 22 gandhinagar, gandhinagar. This it is a and the unit is located on ground floor and has a super built-Up area of 1300 sq.Ft. . It has 3 bathroom(s) and 2 balcony(s). The ownership is freehold type.",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-sector-22-gandhinagar-1300-sqft-spid-Y87161102,3.0,3.0,2.0,0.0,,,Sector 22,,New,1,False,False,True,apartment,0.0,0.0,5.0238805208462765,3.0,11615.0
"2 BHK Flatin Sector 22, Gandhinagar","Sector 22, Gandhinagar",85.0,8808.0,965.0,"Situated in yogeshwar apartment, sector 22, gandhinagar, this 2 bhk flat spans 965 sq.Ft. On the ground floor of a 2-Floor low-Rise building. Over 10 years old, it offers 2 bedrooms and 2 bathrooms. Available immediately, the apartment is unfurnished and conveniently close to key religious sites and hospitals, blending comfort with accessibility.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sector-22-gandhinagar-965-sqft-spid-G87141028,2.0,2.0,1.0,,,,Sector 22,,Unknown,1,False,True,False,apartment,0.0,0.0,4.454347296253507,2.0,8808.0
"3 BHK Flatin Kudasan, Gandhinagar","Kudasan, Gandhinagar",83.0,3547.0,2340.0,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-kudasan-gandhinagar-2340-sqft-spid-Q87086838,3.0,3.0,1.0,,,,Kudasan,,Unknown,1,False,True,False,apartment,,,4.430816798843313,3.0,3547.0
"2 BHK Flatin Gift City, Gandhinagar","Gift City, Gandhinagar",110.0,8302.0,1325.0,"We are the proud owners of this 2 bhk apartment available in shilp north sky, gift city, gandhinagar. This it is a and the unit is located on 11th floor and has a super built-Up area of 1325 sq.Ft. . It has 2 bathroom(s) and 1 balcony(s). The ownership is freehold type.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shilp-north-sky-gift-city-gandhinagar-1325-sqft-spid-S87070294,2.0,2.0,1.0,,,,Gift City,,Unknown,0,False,False,True,apartment,0.0,0.0,4.709530201312334,2.0,8302.0
"3 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",75.0,4006.0,1872.0,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shivala-sadbhav-sargasan-gandhinagar-1872-sqft-spid-M87027008,3.0,3.0,1.0,,,,Sargasan,,Unknown,1,False,False,True,apartment,,,4.330733340286331,3.0,4006.0
"2 BHK Flatin Vavol, Gandhinagar","Vavol, Gandhinagar",56.0,4444.0,1260.0,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kunj-heights-vavol-gandhinagar-1260-sqft-spid-O87023524,2.0,2.0,1.0,,,,Vavol,,Unknown,1,False,False,True,apartment,,,4.04305126783455,2.0,4444.0
"2 BHK Flatin Vavol, Gandhinagar","Vavol, Gandhinagar",56.0,4375.0,1280.0,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-kunj-heights-vavol-gandhinagar-1280-sq-ft-spid-P87022522,2.0,2.0,1.0,,,,Vavol,,Unknown,1,False,True,False,apartment,,,4.04305126783455,2.0,4375.0
"2 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",65.0,4344.0,1496.1821,"Located on the top floor of a mid-Rise building in pramukh nagar phase 2, this semi-Furnished 2 bhk flat spans 139 sq.Ft. With 2 bedrooms and 2 bathrooms, it's just 1-5 years old and ready for immediate sale. Parking is available, and nearby religious sites add to its appeal in gandhinagars serene sargasan area.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-pramukh-nagar-phase-2-sargasan-gandhinagar-139-sqft-spid-M86998484,2.0,2.0,1.0,,,semi-furnished,Sargasan,,1-5 years,1,False,True,False,apartment,3.0,1.0,4.189654742026425,2.0,4344.0
"2 BHK Flatin Kudasan, Gandhinagar","Kudasan, Gandhinagar",50.0,5051.0,990.0,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-siddhidhata-aalay-kudasan-gandhinagar-990-sqft-spid-O82918348,2.0,2.0,1.0,,,,Kudasan,,Unknown,1,False,True,False,apartment,,,3.9318256327243257,2.0,5051.0
"3 BHK Flatin Kudasan, Gandhinagar","Kudasan, Gandhinagar",100.0,7143.0,1400.0,"Investor alert! 3 bhk for sale at rakshashakti circle No gst! Below builder rate! Prime location! Act fast, this deal won't last!",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-radhe-infinity-kudasan-gandhinagar-1400-sqft-spid-M86898452,3.0,3.0,1.0,,,,Kudasan,,Unknown,1,True,False,False,apartment,0.0,0.0,4.61512051684126,3.0,7143.0
"Residential propertyin Sargasan, Gandhinagar","Sargasan, Gandhinagar",16.0,4326.0,369.85,I have 1 bhk flat in sargasan erea. I want sell my flat on power of attorney,https://www.99acres.com/other-residential-property-for-sale-in-sargasan-gandhinagar-370-sqft-spid-L86883922,,1.0,0.0,,,,Sargasan,,Unknown,1,False,False,False,apartment,0.0,0.0,2.833213344056216,1.0,4326.0
"3 BHK Flatin Raysan, Gandhinagar","Raysan, Gandhinagar",115.0,12029.0,956.0,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-raysan-gandhinagar-956-sqft-spid-A86868940,3.0,3.0,1.0,,,,Raysan,,Unknown,1,False,True,False,apartment,,,4.7535901911063645,3.0,12029.0
"2 BHK Flatin Uvarsad, Gandhinagar","Uvarsad, Gandhinagar",70.0,5596.0,1251.0,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-psy-pramukh-glory-uvarsad-gandhinagar-1251-sqft-spid-G86845140,2.0,1.0,2.0,,,,Uvarsad,,Unknown,1,False,True,False,apartment,,,4.2626798770413155,2.0,5596.0
"4 BHK Flatin Koba, Gandhinagar","Koba, Gandhinagar",210.0,4187.0,5015.9774,"A property is made unique by its specific characteristics, such as its size, location, architecture, custom features, historical significance, or a unique layout that sets it apart from others in the market.",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-koba-gandhinagar-466-sqft-spid-D86830136,4.0,4.0,2.0,,,,Koba,,Unknown,0,False,True,False,apartment,0.0,0.0,5.351858133476067,4.0,4187.0
"3 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",78.0,4167.0,1872.0,"02 flats in each floor Three sides open spaceous home. 03 standing balcony and 01 huge balcony at hall. 02 lifts in each floor Possession to be given on march 2026. Fresh home, dastavej is not done yet. #price to be negotiable",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shivala-sadbhav-sargasan-gandhinagar-1872-sqft-spid-B86821132,3.0,3.0,3.0,,,unfurnished,Sargasan,Other,New,1,False,False,True,apartment,1.0,0.0,4.3694478524670215,3.0,4167.0
"3 BHK Flatin Raysan, Gandhinagar","Raysan, Gandhinagar",180.0,7273.0,2475.0,"Appartment just like bunglow, only two appartment each floor full furnished and beautiful location two entry,",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shree-govindam-residency-raysan-gandhinagar-2475-sqft-spid-I86785606,3.0,3.0,1.0,,,furnished,Raysan,,Unknown,1,False,False,True,apartment,0.0,0.0,5.198497031265826,3.0,7273.0
"3 BHK Flatin SG Highway, Gandhinagar","SG Highway, Gandhinagar",75.0,3788.0,1980.0,,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-gopinath-swarnim-shrushti-sg-highway-gandhinagar-1980-sqft-spid-Q86754854,3.0,3.0,2.0,,,,SG Highway,,Unknown,1,False,False,True,apartment,,,4.330733340286331,3.0,3788.0
"2 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",65.0,2617.0,2484.0,"Two road corner pent house, walking diatance to sg high way, swagat mall & sargasan cross road",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sanskar-santoor-grace-sargasan-gandhinagar-2484-sqft-spid-O86721072,2.0,2.0,1.0,,,,Sargasan,,New,1,False,True,False,penthouse,4.0,5.0,4.189654742026425,2.0,2617.0
"2 BHK Flatin Koba, Gandhinagar","Koba, Gandhinagar",50.0,7143.0,700.0,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sangath-bliss-koba-gandhinagar-700-sq-ft-spid-A86702154,2.0,2.0,1.0,,,,Koba,,Unknown,1,False,True,False,apartment,,,3.9318256327243257,2.0,7143.0
"2 BHK Flatin Kalol, Gandhinagar","Kalol, Gandhinagar",33.0,3492.0,945.0,"We are the proud owners of this 2 bhk apartment available in sanskar residency, kalol, gandhinagar. This it is a and the unit is located on 1st floor and has a super built-Up area of 945 sq.Ft. . It has 2 bathroom(s) and 1 balcony(s). The ownership is freehold type.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sanskar-residency-kalol-gandhinagar-945-sqft-spid-T86691164,2.0,2.0,1.0,1.0,,,Kalol,,New,1,False,False,True,apartment,0.0,0.0,3.5263605246161616,2.0,3492.0
"3 BHK Flatin Vavol, Gandhinagar","Vavol, Gandhinagar",61.0,5586.0,1092.0,"Experience luxurious living in this beautifully crafted 3 bhk penthouse, designed for those who appreciate space, style, and comfort. The highlight of the home is its massive balcony, offering open views and the perfect outdoor retreat. The apartment is semi-Furnished and finished with high-End plastic paint, giving the interiors a smooth, elegant, and enduring finish. Curated by a talented int...",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-aakar-lowrise-vavol-gandhinagar-1092-sqft-spid-H86687858,3.0,3.0,1.0,,,semi-furnished,Vavol,,New,1,False,True,False,penthouse,0.0,0.0,4.127134385045092,3.0,5586.0
"3 BHK Flatin Vavol, Gandhinagar","Vavol, Gandhinagar",55.0,3574.0,1539.0,"Located in the popular residential address of vavol, gandhinagar, neelkanth jay visat mangalya is one of the most preferred destination for apartments in gandhinagar. This 3 bhk flat is your ticket to be a part of this community. The floor plan additionally contains 3 bedroom(s), 3 bathrooms and 3 balconies. All in all, the flat is spread over a carpet area of 1539 sq.Ft. The flat has a total o...",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-neelkanth-jay-visat-mangalya-vavol-gandhinagar-1539-sqft-spid-O86684174,3.0,3.0,3.0,,,,Vavol,,New,1,False,True,False,apartment,0.0,0.0,4.02535169073515,3.0,3574.0
"3 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",82.0,9599.0,854.22,"Only 2 towers..Spacious lounge. No common walls between the flats. Separate alloted parking Two side road of scheme location. Near to sg highway..300 mtr. All commercials center, school, hotels, malls near by 300 to 500 mtr. 24/7 water supply..Security..Cleaning.. Gym..Common meeting hall..",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-shreeji-woods-ville-sargasan-gandhinagar-2164-sqft-spid-P86675954,0.0,3.0,1.0,,,,Sargasan,,New,1,False,True,False,apartment,6.0,10.0,4.418840607796598,3.0,9599.0
"2 BHK Flatin Uvarsad, Gandhinagar","Uvarsad, Gandhinagar",58.0,9667.0,600.0,,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-psy-pramukh-glory-uvarsad-gandhinagar-600-sqft-spid-O86621356,2.0,1.0,2.0,,,,Uvarsad,,Unknown,1,False,True,False,apartment,,,4.07753744390572,2.0,9667.0
"2 BHK Flatin Vavol, Gandhinagar","Vavol, Gandhinagar",40.0,4444.0,900.0,"Looking for a 2 bhk property for sale in gandhinagar? Buy this 2 bhk flat in siddharth homes that is situated in vavol, gandhinagar. The flat is over 900 sq.Ft. Super built up area and comes with 2 bedroom(s), 2 bathrooms and 2 balconies. The flat has a total of 3 floors and this property is situated on top floor. This is a ready to move project and the property is 5-10 years old. The flat will...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-siddharth-homes-vavol-gandhinagar-900-sqft-spid-W86604044,2.0,2.0,2.0,,3.0,,Vavol,,5-10 years,1,False,False,True,apartment,0.0,0.0,3.713572066704308,2.0,4444.0
"2 BHK Flatin Dahegam, Gandhinagar","Dahegam, Gandhinagar",37.0,5272.0,701.81,1 four wheeler parking owned and open parking for two wheelers. Need to sale earlier.,https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-pooja-heaven-dhegam-gandhinagar-702-sq-ft-spid-N86603354,2.0,2.0,1.0,,,,Dahegam,,Unknown,1,False,True,False,apartment,0.0,0.0,3.6375861597263857,2.0,5272.0
"3 BHK Flatin Koba, Gandhinagar","Koba, Gandhinagar",86.5,4688.0,1845.0,"Looking for a 3 bhk property for sale in gandhinagar? Buy this 3 bhk flat in surya suyash status that is situated in koba, gandhinagar. The flat is over 205 sq.Yards carpet area and comes with 3 bedroom(s), 3 bathrooms and 2 balconies. This flat is situated on the top floor of this 4 floors tall residential building. An added advantage of this 10+ years old flat is that it is available for imme...",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-surya-suyash-status-koba-gandhinagar-1845-sqft-spid-G86559372,3.0,3.0,2.0,,4.0,,Koba,,10-20 years,1,False,True,False,apartment,0.0,0.0,4.471638793363569,3.0,4688.0
"1 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",41.0,7348.0,558.0,,https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-shree-rang-nano-city-1-and-2-sargasan-gandhinagar-558-sqft-spid-M86553340,1.0,1.0,1.0,,,,Sargasan,,Unknown,1,False,False,True,apartment,,,3.7376696182833684,1.0,7348.0
"3 BHK Flatin Koba, Gandhinagar","Koba, Gandhinagar",109.0,4000.0,2718.0,"Your dream home is calling! 3 bhk at satvan harmony, gandhinagar with 302 sq. Yd of pure elegance. Sunlight, space, and style meet top-Notch connectivity gnlu metro, pdpu road, gift city nearby. Grab it now! step into luxury with this stunning 3 bhk apartment at satvan harmony in raysan, gandhinagar. Spread over a spacious 302 sq. Yard super built-Up area, this home offers modern living with ab...",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-koba-gandhinagar-2718-sqft-spid-P86513756,3.0,3.0,1.0,,,,Koba,,New,0,False,False,True,apartment,5.0,7.0,4.700480365792417,3.0,4010.0
"2 BHK Flatin Gift City, Gandhinagar","Gift City, Gandhinagar",170.0,26984.0,630.0,"This lovely 2 bhk apartment/flat in gift city is available for sale in one of gandhinagar's most popular projects, sobha dream heights. Constructed on a carpet area of 630 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 2 balconies. This flat lies on the 11th level of a 33 storey building. As the project is already ready to move, so you can easily move into this 0-1 year old property. ...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sobha-dream-heights-gift-city-gandhinagar-630-sqft-spid-R86509012,2.0,2.0,2.0,11.0,33.0,,Gift City,,New,1,False,True,False,apartment,0.0,0.0,5.14166355650266,2.0,26984.0
"5 BHK Flatin Raysan, Gandhinagar","Raysan, Gandhinagar",300.0,4688.0,6399.0,"Located in dev avani aayam, raysan, gandhinagar, this spacious 5 bhk flat spans 6399 sq.Ft. On the 11th floor of a high-Rise building. Unfurnished and under construction, it offers 6 bathrooms and a north-East-Facing corner layout. Enjoy natural light, park views, and amenities like full power backup, 24x7 water, and on-Call maintenance. Available august 2026.",https://www.99acres.com/5-bhk-bedroom-apartment-flat-for-sale-in-raysan-gandhinagar-6399-sqft-spid-E86501958,5.0,6.0,2.0,11.0,,unfurnished,Raysan,North-East,New,0,False,True,False,apartment,8.0,0.0,5.707110264748875,5.0,4688.0
"3 BHK Flatin Randesan, Gandhinagar","Randesan, Gandhinagar",90.0,4167.0,2160.0,Royal rivera @ randesan Metro station Gift city rd Riverfront,https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-royal-riviera-randesan-gandhinagar-2160-sqft-spid-Y86476370,3.0,3.0,1.0,,,,Randesan,,Unknown,1,False,True,False,apartment,2.0,3.0,4.51085950651685,3.0,4167.0
"2 BHK Flatin Vavol, Gandhinagar","Vavol, Gandhinagar",47.0,3369.0,1395.0,"Main vavol ubarsad road frot side third floor, Nearest mahatma mandir and capital railway station gandhinagar. Reliance mall and d-Mart",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-vavol-gandhinagar-1395-sqft-spid-F86472500,2.0,2.0,1.0,3.0,,,Vavol,Other,Unknown,1,False,True,False,apartment,0.0,0.0,3.871201010907891,2.0,3369.0
"1 BHK Builder Floorin Gift City, Gandhinagar","Gift City, Gandhinagar",95.0,11176.0,850.0,"Located in gift city, gandhinagar, this 850 sq.Ft. Unfurnished 1 bhk builder floor apartment on the 5th floor of a 24-Story high-Rise offers immediate occupancy. North-Facing with fresh construction, it features 1 bedroom, 1 bathroom, and overlooks the pool. Enjoy amenities like 24/7 water, full power backup, parking, gym, and proximity to hospital, school, and market.",https://www.99acres.com/1-bhk-bedroom-independent-builder-floor-for-sale-in-gift-city-gandhinagar-850-sqft-spid-W86465576,1.0,1.0,1.0,5.0,24.0,unfurnished,Gift City,North,New,1,False,True,False,apartment,6.0,3.0,4.564348191467836,1.0,11176.0
"2 BHK Flatin Gift City, Gandhinagar","Gift City, Gandhinagar",150.0,12744.0,1177.0,"Located in reva, gift city, gandhinagar, this fresh construction 2 bhk flat spans 1140 sq.Ft. Situated on the 4th floor of a 32-Story high-Rise, the north-Facing apartment offers immediate availability. Unfurnished and just under a year old, it includes vitrified flooring, parking, full power backup, and nearby amenities like hospitals, schools, and markets.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-gift-city-gandhinagar-1177-sqft-spid-Y86465468,2.0,2.0,1.0,4.0,32.0,unfurnished,Gift City,North,New,1,False,True,False,apartment,3.0,3.0,5.017279836814924,2.0,12744.0
"2 BHK Flatin Kalol, Gandhinagar","Kalol, Gandhinagar",24.0,5381.0,446.0,"We are the proud owners of this 2 bhk apartment available in tata shubh griha, kalol, gandhinagar. This semi-Furnished apartment it is a and the unit is located on 4th floor and has a carpet area of 446 sq.Ft. . It has 1 bathroom(s) and 1 balcony(s). The unit is located in a co-Operative society.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-tata-shubh-griha-kalol-gandhinagar-446-sqft-spid-J86454342,2.0,1.0,1.0,4.0,,semi-furnished,Kalol,,New,1,False,True,False,apartment,0.0,0.0,3.2188758248682006,2.0,5381.0
"2 BHK Flatin Kalol, Gandhinagar","Kalol, Gandhinagar",24.0,4800.0,500.0,"With all complete home appliances likes freeze ,ac,sofa, dining table,double bed,singal bed,fans all room,",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-tata-shubh-griha-kalol-gandhinagar-500-sqft-spid-S86454238,2.0,2.0,1.0,,,,Kalol,,Unknown,1,False,True,False,apartment,0.0,0.0,3.2188758248682006,2.0,4800.0
"3 BHK Flatin Raysan, Gandhinagar","Raysan, Gandhinagar",90.0,4091.0,2200.0,"Situated in saral skyline, raysan, gandhinagar, this unfurnished 3 bhk flat offers 2200 sq.Ft. On the 9th floor of a 13-Story high-Rise. Built within the last year, the corner property in a gated society features 3 bedrooms, 3 bathrooms, full power backup, fitness center access, and overlooks park and main road. Immediate availability ensures quick move-In near top schools and hospitals.",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-saral-skyline-raysan-gandhinagar-2200-sqft-spid-M86440298,3.0,3.0,1.0,9.0,13.0,unfurnished,Raysan,Other,New,1,False,True,False,apartment,8.0,2.0,4.51085950651685,3.0,4091.0
"2 BHK Flatin Urjanagar 1, Randesan, Gandhinagar",Swagat RaForest 2,72.0,5760.0,1250.0,"Located in the popular residential address of urjanagar 1, gandhinagar, swagat rain forest 2 is one of the most preferred destination for apartments in gandhinagar. This 2 bhk flat is your ticket to be a part of this community. The flat occupies a carpet area of 1250 sq.Ft. That consists of 2 bedrooms, 2 bathrooms and 1 balcony. The flat has a total of 7 floors and this property is situated on ...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-swagat-rain-forest-2-urjanagar-1-gandhinagar-1250-sqft-spid-R86434578,2.0,2.0,1.0,,7.0,,Kudasan,,New,1,False,True,False,apartment,0.0,0.0,4.290459441148391,2.0,5760.0
"4 BHK Flatin Koba, Gandhinagar","Koba, Gandhinagar",240.0,5013.0,4788.0,"Situated on the 3rd floor of a 12-Story high-Rise near abhishek shreedhar shrine, this nearly new 4 bhk flat offers 4,788 sq.Ft. Of spacious living with 4 bathrooms. Ready for immediate sale, it features modern amenities including a gym and swimming pool. Conveniently close to koba raysan rd, gujarat state highway 71, and key educational institutions.",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-abhishek-shreedhar-shrine-koba-gandhinagar-4788-sqft-spid-G86421672,4.0,4.0,2.0,3.0,12.0,unfurnished,Koba,,New,1,False,True,False,apartment,7.0,10.0,5.484796933490655,4.0,5013.0
"1 BHK Flatin Randheja, Gandhinagar","Randheja, Gandhinagar",25.0,9259.0,270.0,"This 1 bhk apartment is available for sale in maruti apartment, one of the most prominent projects for flats in randheja, gandhinagar. The flat is over 270 sq.Ft. Carpet area and comes with 1 bedroom(s), 1 bathroom and 1 balcony. The residential building has 4 floors in total and the flat for sale is located on the 3rd floor. Being a ready to move project, you can expect immediate possession of...",https://www.99acres.com/1-bhk-bedroom-apartment-flat-for-sale-in-randheja-gandhinagar-270-sqft-spid-X86418606,1.0,1.0,1.0,3.0,4.0,,Randheja,,New,1,False,False,False,apartment,0.0,0.0,3.258096538021482,1.0,9259.0
"3 BHK Flatin Raysan, Gandhinagar","Raysan, Gandhinagar",95.0,4979.0,1908.0,"Vastu compliment, prime corner location. Good parking. Nice views from both balconies.",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-radhe-imperial-sky-raysan-gandhinagar-1908-sq-ft-spid-P86415766,3.0,3.0,2.0,,,,Raysan,,New,1,False,False,True,apartment,3.0,0.0,4.564348191467836,3.0,4979.0
"2 BHK Flatin Gift City, Gandhinagar","Gift City, Gandhinagar",135.0,20903.0,645.83,"Located in sangath ipl smart life, gift city, this 2 bhk flat offers 645.83 sq.Ft. Of modern living space on the 4th floor of a 22-Story high-Rise. Newly built and available immediately, it features 2 bedrooms and 2 bathrooms, is furnished, and includes access to a fitness center. Nearby are super mall 1, nh 48, top schools, and apollo hospital.",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sangath-ipl-smart-life-gift-city-gandhinagar-646-sqft-spid-K86407710,2.0,2.0,1.0,4.0,22.0,furnished,Gift City,,New,1,False,True,False,apartment,2.0,4.0,4.912654885736052,2.0,20903.0
"2 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",72.11,5103.0,1413.0,"Move-In ready 2bhk for sale! You can call me on this: 8+8+4+9+6+ 5+9+1+3+2+ Looking for a home where you don't need to spend a single rupee after buying? Check out this fully-Furnished 2bhk by shikshapatri builders . Top features: Fully furnished: King bed, sofa, tv unit, computer table, and shoe rack. Storage galore: 4+ wardrobes, 6-Door marble storeroom, and kitchen overheads. Modular kitchen...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-shikshapatri-sky-park-sargasan-gandhinagar-1413-sqft-spid-R85366278,2.0,2.0,1.0,,,furnished,Sargasan,,New,1,False,True,False,apartment,0.0,0.0,4.291965156305224,2.0,5103.0
"3 BHK Builder Floorin Koba, Gandhinagar","Koba, Gandhinagar",100.0,5051.0,1980.0,"This well designed 3 bhk builder floor in koba, gandhinagar, is a perfect place for your family. Equipped with 3 bedrooms, 3 bathrooms. This builder floor is furnished. This spacious builder floor has built up area of 220 sq.Yards. This beautiful property resides at 1st floor of 8 floors building. It is 0-1 year old ready to move property. The ownership right of this property is freehold. Avail...",https://www.99acres.com/3-bhk-bedroom-independent-builder-floor-for-sale-in-koba-gandhinagar-1980-sqft-spid-X86387624,3.0,3.0,1.0,1.0,8.0,furnished,Koba,,New,1,True,False,False,builder floor,0.0,0.0,4.61512051684126,3.0,5051.0
"2 BHK Flatin Kudasan, Gandhinagar","Kudasan, Gandhinagar",72.0,5096.0,1413.0,"Looking for a 2 bhk property for sale in gandhinagar? Buy this 2 bhk flat in sheladia poornam residency that is situated in kudasan, gandhinagar. This residential flat is north-East-Facing direction. Containing 2 bedroom(s), 2 bathrooms and 2 balconies, this flat is spread over a carpet area of 157 sq.Yards. This flat lies on the 1st level of a 7 storey building. An added advantage of this 5-10...",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sheladia-poornam-residency-kudasan-gandhinagar-1413-sqft-spid-D86381756,2.0,2.0,2.0,1.0,7.0,unfurnished,Kudasan,North-East,5-10 years,1,False,True,False,apartment,0.0,0.0,4.290459441148391,2.0,5096.0
"2 BHK Flatin Sargasan, Gandhinagar","Sargasan, Gandhinagar",54.0,3889.0,1388.55,"Road side facing, big balcony, located at well developed area,",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-b-and-m-divya-sanskar-city-sargasan-gandhinagar-1389-sqft-spid-C86364024,2.0,2.0,1.0,,,,Sargasan,Other,Unknown,1,False,False,True,apartment,0.0,0.0,4.007333185232471,2.0,3889.0
